PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0Fue2,r3r1k1/pb2Nppp/5n2/1p2NP2/8/B6P/2B3P1/3K1R2 b - - 2 26,g8h8 e5f7,1121,76,82,181,mate mateIn1 middlegame oneMove,https://lichess.org/AwJVGa6c/black#52,
0Fum7,r4rk1/1b3ppp/pp4q1/2p5/2Pn4/P2P1N1P/2Q1BPPK/R4R2 w - - 5 18,f3d4 g6g2,737,79,96,128,mate mateIn1 middlegame oneMove,https://lichess.org/wEm8gI0J#35,Sicilian_Defense Sicilian_Defense_Kramnik_Variation
0Fuon,6k1/pb1p1pp1/1p3n1p/8/2PN1Q2/2qB1P2/P4KPP/3Rr3 b - - 2 20,e1d1 f4b8 b7c8 b8c8 f6e8 c8e8,917,92,95,1243,fork long mate mateIn3 middlegame,https://lichess.org/YYy5467H/black#40,
0Fuut,7r/1q3bk1/3R1Qp1/5p2/5P1P/1P2p1K1/P3r3/3R4 b - - 1 44,g7h6 f6h8,1684,75,99,872,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/cN3yhb8R/black#88,
0Fv9i,r4rk1/pbp2ppp/4pn2/2Pq2N1/3n4/2BB4/PP3PPP/R2Q1RK1 w - - 2 14,c3d4 d5g2,863,85,95,700,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/TMztlXgi#27,Nimzo-Indian_Defense Nimzo-Indian_Defense_Other_variations
0FvI9,4rrk1/pp4pp/2p5/4qp2/2QpnN2/1P2PR2/P5PP/5RK1 b - - 1 23,g8h8 f4g6 h7g6 f3h3,1031,90,93,479,mate mateIn2 middlegame sacrifice short,https://lichess.org/yzkuTnjs/black#46,
0FvMl,r1kQ4/pp5p/2n1b1rq/8/2N5/8/P4PPP/2RR2K1 b - - 7 24,c6d8 c4b6 c8b8 d1d8 e6c8 c1c8,1835,75,84,142,deflection doubleCheck long mate mateIn3 middlegame,https://lichess.org/acGh6A6k/black#48,
0FvNq,4k3/6p1/4p1Np/1pbn1r2/5P1B/1KP5/1P1R2PP/8 b - - 3 35,d5f4 d2d8 e8f7 g6h8,1498,76,88,121,endgame mate mateIn2 short,https://lichess.org/FKESU7Zd/black#70,
0Fvam,1k6/1p2NR2/p7/2b3rp/3p4/P2b1K1P/8/4R3 b - - 1 35,c5a3 e7c6 b7c6 e1e8,1738,75,95,509,clearance endgame master mate mateIn2 sacrifice short,https://lichess.org/HjANCbc9/black#70,
0Fvn0,2r3k1/1Rp3p1/3pp1qp/1p2p3/1P2Pn2/2PPQ2P/1N3PP1/6K1 w - - 3 27,g1h2 g6g2,868,103,86,50,endgame mate mateIn1 oneMove,https://lichess.org/i3JFq9FS#53,
0Fvs9,6k1/pb3ppp/1p3b2/2p2B1P/1n6/5N2/1P2RPP1/1KBr4 b - - 3 25,g7g6 e2e8 g8g7 h5h6,1645,76,83,244,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/rqWZ6YOp/black#50,
0FwLp,4rrk1/4p2p/p4p1B/1p3P2/1P6/6R1/6PK/8 b - - 0 33,g8f7 g3g7,561,90,82,276,endgame mate mateIn1 oneMove,https://lichess.org/ES1k7DBU/black#66,
0Fwcy,r2Q2k1/5pp1/pp3q1p/4R3/8/3B4/PP3PbP/4R1K1 b - - 0 24,a8d8 e5e8 d8e8 e1e8,743,104,95,220,endgame mate mateIn2 short,https://lichess.org/uS5IoB6J/black#48,
0FxCh,4Rrk1/p1p3pp/1p1p4/8/2PP4/3B1qn1/PPQ2P2/4RK2 w - - 7 27,f1g1 f3h1,947,81,94,939,mate mateIn1 middlegame oneMove,https://lichess.org/8IHNjljN#53,
0FxNY,3r1r1k/pp3pbQ/2n2N2/2P5/q2P4/P1B2P2/2b1P3/R3KBNR b KQ - 0 19,c2h7 h1h7,905,75,100,803,arabianMate kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/l12i2OYM/black#38,
0FxWD,2r2rk1/pp1b1pp1/5q1p/3pp3/1Pn5/P2QPP2/1PB1N1PP/2R2RK1 b - - 3 20,c4b2 d3h7,431,90,100,232,master mate mateIn1 middlegame oneMove,https://lichess.org/XAa7T8ck/black#40,
0Fxa6,r3k2r/p3nppp/p1pR2q1/B7/6b1/P3PN2/2P2PPP/3Q1RK1 b kq - 0 20,g4f3 d6d8 a8d8 d1d8,1228,76,81,390,mate mateIn2 middlegame short,https://lichess.org/Hv0O3txe/black#40,
0Fxdo,r5k1/p1ppQ1pp/1p2p3/4P3/3P1p2/5q2/PPP3Rr/6RK w - - 0 24,h1h2 f3h5 e7h4 h5h4,1062,76,80,212,endgame mate mateIn2 short,https://lichess.org/ymFsk54t#47,
0FxjE,rq3r1k/2bb1ppp/p7/1pp2N2/3pP2Q/N2Pp2P/PPP3P1/R4RK1 b - - 5 19,g7g6 h4f6 h8g8 f5h6,1475,79,85,43,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/89cdbGHn/black#38,Scandinavian_Defense Scandinavian_Defense_Other_variations
0FxqA,2R2Q2/1r4rk/4p1p1/pq1pPpPp/1p1P1P1P/8/1P6/2R4K b - - 3 36,b5e2 f8h8,1306,287,68,14,endgame mate mateIn1 oneMove,https://lichess.org/Yx3tILu6/black#72,
0FyEb,2r1r1k1/pR5p/6pB/5n2/4p1N1/7P/P2b1PP1/4R1K1 b - - 0 28,d2e1 g4f6 g8h8 b7h7,1541,105,100,72,arabianMate fork mate mateIn2 middlegame short,https://lichess.org/zOwNsa6R/black#56,
0FyFa,3r3k/r5pp/p2P3q/1p2Q2b/6B1/P7/1P3RPP/4R1K1 b - - 2 29,h5g4 e5e8 d8e8 e1e8,1092,78,84,354,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/9xmyGLDV/black#58,
0FyRS,r4rk1/pb3ppp/4p3/1pp5/2P1q3/1P6/P2QBPPP/3R1RK1 w - - 0 18,c4b5 e4g2,577,124,100,31,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/DNdBBCOe#35,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Other_variations
0FysP,r6k/pb4p1/3b3p/2p2p1Q/2B5/1P3PqP/PBnP4/RN3K2 b - - 1 25,b7f3 h5h6,1457,89,88,391,kingsideAttack mate mateIn1 middlegame oneMove pin,https://lichess.org/xmhh3IsD/black#50,
0FywU,r1k2Q2/ppp3p1/3n3p/4r1q1/8/7P/PPP3P1/1K1RR3 b - - 1 25,d6e8 f8e8 e5e8 e1e8 g5d8 d1d8,1583,75,97,13967,long mate mateIn3 middlegame queensideAttack xRayAttack,https://lichess.org/VLvYQYKb/black#50,
0Fz47,2rq1bnr/p1N2kpp/3p4/2pQ4/4P3/8/P2K1PPP/R5NR b - - 2 18,f7e7 d5e6,915,79,99,530,mate mateIn1 middlegame oneMove,https://lichess.org/mMvExbMc/black#36,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations
0FzAe,5r2/6k1/p2p2p1/4p2p/2R5/7P/PPP5/1K1Q4 w - - 0 33,d1d6 f8f1 d6d1 f1d1,883,104,67,38,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/UGbCWiaa#65,
0FzEC,r2q1r1k/p2bb2p/n1p1p2Q/2p1Pp1N/2Pp1Pp1/P2P4/1P1N2PP/R1B2RK1 b - - 3 18,d8e8 h6g7,844,91,83,28,mate mateIn1 middlegame oneMove,https://lichess.org/Xsq9DI1U/black#36,Sicilian_Defense Sicilian_Defense_Alapin_Variation
0FzGu,r2q1r1k/1ppb2pp/p4pn1/2b1pP2/2B1P3/1PN3QR/PBn3PP/R6K b - - 1 20,g6f4 h3h7 h8h7 g3h4 f4h5 h4h5,1331,75,85,514,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/qEaZuy56/black#40,
0FzJI,2kr2r1/ppp5/7b/2Nq3n/PP3p1P/3P4/5PPB/RQ2R1K1 w - - 2 27,d3d4 d5g2,1167,75,94,164,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/jKxASDv0#53,
0G0Cm,1r3rk1/p1p2qp1/2ppb1P1/8/4P3/2N1P3/P1P4Q/2K3R1 b - - 0 24,f7f2 h2h7,1496,156,0,89,mate mateIn1 middlegame oneMove,https://lichess.org/POhPfaOz/black#48,
0G0SK,5r2/p6k/4p2p/2p2p1Q/q1N2BpP/8/P4PP1/2Rr1K2 w - - 4 30,c1d1 a4d1,482,101,67,135,endgame mate mateIn1 oneMove,https://lichess.org/8RvZszvT#59,
0G0dB,r3rkn1/5pp1/n1NQ2q1/p5N1/2P5/PP5P/5PP1/R3R1K1 b - - 0 27,g6d6 g5h7,1236,130,31,19,mate mateIn1 middlegame oneMove,https://lichess.org/FQHnfx41/black#54,
0G0yr,2r2Bk1/3bpp1p/3p2p1/q7/1p2P3/1Pn2P2/PQ2B1PP/2RR2K1 b - - 0 20,c3d1 b2g7,1058,82,93,192,mate mateIn1 middlegame oneMove,https://lichess.org/UxlyMg9V/black#40,
0G1Cv,5bk1/3q2pp/p7/3b4/2pB4/P6P/1PP3P1/R3Q2K w - - 0 25,c2c3 d7h3 h1g1 h3g2,1195,100,88,22,endgame mate mateIn2 pin short,https://lichess.org/YKtFg35p#49,
0G1Dx,r4n1r/2b2k2/2p5/ppPp1PBp/3P4/3B4/P6P/4RRK1 b - - 0 23,h8g8 e1e7,556,91,85,685,mate mateIn1 middlegame oneMove,https://lichess.org/8Eawz1DM/black#46,
0G1Mg,3Q2R1/p4p1p/4r1pk/3N2R1/4P3/1P3q1P/1P6/1K6 w - - 10 30,h3h4 f3d1 b1a2 e6a6 d8a5 a6a5,1823,80,71,38,endgame long mate mateIn3,https://lichess.org/RSlZWepH#59,
0G1P5,r1bq1r2/pp1nb1pk/2n1pp2/2ppP1N1/3P3P/P1P5/1P1N1PP1/R1BQK2R b KQ - 1 11,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2090,78,84,248,attraction discoveredAttack mate mateIn5 opening sacrifice veryLong,https://lichess.org/HRRQDU3G/black#22,French_Defense French_Defense_Tarrasch_Variation
0G1Uu,rn1q1rk1/pp1bnppp/3bp3/3p4/3P4/2PQ1N2/PPB2PPP/RNB1K2R b KQ - 2 9,a7a6 d3h7,400,108,90,326,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/9iK3WJmr/black#18,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
0G1h9,8/2k2pp1/4p2p/1pP4P/r1n3P1/1R3b2/2P5/2KR1B2 w - - 0 33,b3f3 a4a1,510,87,71,106,endgame mate mateIn1 oneMove,https://lichess.org/YfmbOrcs#65,
0G236,2r2k1r/p1B1n1p1/1p2Q2p/8/8/3P4/PP3PPP/RN4K1 w - - 1 19,c7d6 c8c1 e6e1 c1e1,1080,186,33,7,backRankMate mate mateIn2 middlegame short,https://lichess.org/ez37VY8l#37,
0G28P,1rb1kb1r/5p1p/2np1N2/qN2p3/4Pp2/2P5/PP3PPP/R2QK2R b KQk - 2 15,e8e7 d1d6,1213,75,96,259,mate mateIn1 middlegame oneMove,https://lichess.org/IEIQtTIl/black#30,Sicilian_Defense Sicilian_Defense_Lasker-Pelikan_Variation
0G29V,6k1/2q4p/pr4p1/3nB3/P3Q3/1P6/1R3PPP/1Rr3K1 w - - 1 39,b1c1 c7c1 e4e1 c1e1,400,95,100,143,mate mateIn2 middlegame short,https://lichess.org/H6qqvKPK#77,
0G2AZ,2rqr1k1/3n1pp1/p3p2p/1p1pB3/3P2QP/2PBR3/P1P2PP1/6K1 b - - 3 23,f7f5 g4g7,715,79,50,79,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/aDP5qSdI/black#46,
0G2BY,1r3k2/bPR4p/5K2/8/8/6P1/7P/8 b - - 2 44,f8g8 c7c8 b8c8 b7c8q,1098,79,92,823,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/n0b3jYVn/black#88,
0G2KW,2r1r1k1/1p3ppp/p1p1p3/3PQ3/3P1P1q/5P2/PP3P1P/2R1R1K1 b - - 0 20,e6d5 e5e8 c8e8 e1e8,751,108,67,95,backRankMate endgame mate mateIn2 short,https://lichess.org/zZV1AtZI/black#40,
0G2ko,8/pp2Q3/2p3p1/3p1pkp/q2P4/7P/P5K1/8 b - - 9 53,g5f4 e7e5 f4g5 h3h4 g5h6 e5h8,2103,80,90,784,endgame long mate mateIn3 queenEndgame,https://lichess.org/TiPZRwFf/black#106,
0G2yv,3r1r2/4b3/p1p2P1k/2p1p2p/P1P1N3/1P2R1Pb/5R1P/7K w - - 1 34,f6e7 d8d1 e3e1 d1e1 f2f1 e1f1,1036,83,77,63,endgame fork long mate mateIn3,https://lichess.org/d3ByvXNN#67,
0G3EZ,6k1/pp2p1q1/3p4/3P4/5r2/7Q/PPP3p1/1K4R1 w - - 0 29,g1g2 f4f1,741,77,84,146,endgame mate mateIn1 oneMove,https://lichess.org/WRl4ytj1#57,
0G3fl,2kr1b1r/pp2n1pp/8/2p5/4qN2/P7/1PP2PPP/R1B1R1K1 w - - 0 18,e1e4 d8d1 e4e1 d1e1,625,86,50,29,backRankMate mate mateIn2 middlegame short,https://lichess.org/2RySEyix#35,Latvian_Gambit Latvian_Gambit_Mayet_Attack
0G3tL,1k2r3/ppp2pp1/5n1p/8/1P6/Pb4Q1/1B2rPPP/R1q3K1 w - - 0 21,a1c1 e2e1 c1e1 e8e1,723,104,50,27,backRankMate mate mateIn2 middlegame short,https://lichess.org/2EQmBfxb#41,
0G40l,r5k1/1bq2r1p/p3RPpQ/1p6/8/2PpR3/P1P2PPP/6K1 b - - 2 23,d3c2 e6e8 a8e8 e3e8 f7f8 h6f8,1019,81,63,54,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/j1ReSuWL/black#46,
0G4Hx,8/5pk1/b4p1p/P1RP1K2/5N2/6P1/5r2/8 w - - 11 57,g3g4 a6d3,1353,74,74,216,endgame mate mateIn1 oneMove pin,https://lichess.org/eiDlchTp#113,
0G4Pc,r4n1k/1b1n1QP1/p3p1P1/3pq3/Npp3P1/8/PPP5/1K3R2 b - - 0 30,e5g7 f1h1 f8h7 h1h7 g7h7 f7h7,1246,77,94,13682,exposedKing fork long mate mateIn3 middlegame xRayAttack,https://lichess.org/ffF8BZ5m/black#60,
0G4T9,r1b5/2R4r/p1pN2pk/4P2p/7P/2N1q3/PPP3P1/1K1R4 b - - 10 25,c8f5 d6f5 g6f5 d1d6,1730,75,95,7041,clearance mate mateIn2 middlegame short,https://lichess.org/1cSlhl9B/black#50,
0G4v4,1k4r1/1p3p2/p6p/2ppPQ2/3p1P2/3P2r1/PPP1Rq1P/6RK w - - 0 27,g1g3 f2f1 g3g1 f1g1,1321,75,96,7109,endgame fork mate mateIn2 short,https://lichess.org/3RjHTuMP#53,
0G5Cy,3r1rk1/p1p3p1/2pq3p/7N/5RQ1/1P5P/P1P3PK/8 b - - 2 29,f8f4 g4g7,999,84,100,59,endgame mate mateIn1 oneMove,https://lichess.org/BkRiogJg/black#58,
0G5Sr,8/5pq1/4r1kp/1pQ3n1/6P1/P2R4/4PPK1/8 b - - 6 36,e6e2 c5f5,1499,75,89,2498,endgame master mate mateIn1 oneMove,https://lichess.org/SfgK5KKT/black#72,
0G5V0,r1bqr1k1/ppp2ppp/2n5/8/2pPn3/2P5/PB1NQPPP/R3R1K1 b - - 1 13,e4d2 e2e8 d8e8 e1e8,760,85,83,127,backRankMate mate mateIn2 middlegame short,https://lichess.org/pKcK7FK2/black#26,Italian_Game Italian_Game_Classical_Variation
0G5fS,3Q3k/1b5p/7q/p2p1Bp1/P2P1nn1/B1P2P2/4r3/R5K1 b - - 1 36,h8g7 d8f8,1763,78,77,308,mate mateIn1 middlegame oneMove,https://lichess.org/ArRVDnDj/black#72,
0G5jm,r2q2k1/1b3pn1/pp1p1Np1/3Pr2p/P4QP1/5B2/1P3P1P/3R1RK1 b - - 2 23,g8h8 f4h6,588,87,100,198,mate mateIn1 middlegame oneMove,https://lichess.org/hgblpydB/black#46,
0G615,8/R6R/1p2rk2/2p5/8/2P3PK/2r4P/8 w - - 1 36,g3g4 e6e3 h3h4 c2h2,1543,99,70,25,deflection endgame mate mateIn2 rookEndgame short,https://lichess.org/jxiDc2eh#71,
0G64E,rnbqr1k1/pp3ppp/2p1pn2/3p2N1/2PP4/B1PBP3/P1Q2PPP/R4RK1 b - - 5 11,h7h6 d3h7 f6h7 c2h7,1205,84,76,44,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/7RELxNGf/black#22,Nimzo-Indian_Defense Nimzo-Indian_Defense_Normal_Line
0G6Js,r2q1rBk/pb3pp1/1pn1p3/8/3P4/2P2NP1/PPQ2PP1/R3K2R b KQ - 4 17,h8g8 c2h7,655,98,95,639,mate mateIn1 middlegame oneMove,https://lichess.org/eCu04HwV/black#34,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
0G6Rr,4Q1k1/5q1p/5P1Q/p1n1p3/2Pp3B/1P5P/2n4K/8 b - - 0 38,f7e8 h6g7,1071,76,98,1343,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/gFZgaZoG/black#76,
0G6mQ,8/2p1prk1/p3R1pp/1p1P3n/nP6/2P2q2/P1Q3R1/2K5 b - - 1 29,h5f4 e6g6 f4g6 c2g6 g7h8 g6g8,2036,75,95,8129,long mate mateIn3 middlegame,https://lichess.org/NCcClmM9/black#58,
0G6yS,2kr4/p4R1p/B5p1/2p1N3/3p4/3K4/PB4PP/4q3 b - - 2 34,c8b8 e5c6 b8a8 f7a7,1471,112,76,51,arabianMate endgame fork mate mateIn2 short,https://lichess.org/wn1BtVKc/black#68,
0G7G2,4r1k1/1p3ppp/3R4/p5P1/P4P2/1P4n1/KP6/8 b - - 0 30,e8e4 d6d8 e4e8 d8e8,627,99,50,270,backRankMate endgame mate mateIn2 short,https://lichess.org/70531uqt/black#60,
0G7Qf,5rk1/4R1p1/1p4Qp/p7/5q2/7P/P3RPPK/2r5 w - - 4 33,g2g3 f4f2 e2f2 f8f2,842,82,40,72,endgame mate mateIn2 sacrifice short,https://lichess.org/8LqiqYA0#65,
0G7Ve,r4r2/1ppq3k/3p3p/p1nPp3/2P1Pp2/2N2P2/PP1Q4/2K3RR b - - 0 21,f8g8 h1h6 h7h6 d2h2 d7h3 h2h3,1366,75,75,135,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/bpz3fALt/black#42,
0G7i0,r3N1k1/1p1q1ppp/8/2pPQ3/1nP5/p5P1/PKP4P/4R3 w - - 0 29,b2b3 d7a4 b3c3 a4c2,1231,75,93,12736,endgame mate mateIn2 short,https://lichess.org/pj6wySlJ#57,
0G7sN,3qb1n1/1p4pk/2pp3p/1P4N1/2PP2Pb/4P2P/2Q3K1/B7 b - - 1 30,h7h8 c2h7,1114,116,83,55,mate mateIn1 middlegame oneMove,https://lichess.org/31BOPWSa/black#60,
0G7tw,7k/pp4pp/3r4/3p4/2pP4/2P2PP1/PP6/4R2K b - - 1 35,d6d7 e1e8,580,97,79,341,backRankMate endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/GAHgcNOD/black#70,
0G8An,2k5/2P2p2/2K3p1/3P4/7p/8/8/8 b - - 4 54,h4h3 d5d6 h3h2 d6d7,1015,186,43,7,advancedPawn endgame mate mateIn2 pawnEndgame short,https://lichess.org/l7riPVv5/black#108,
0G8GE,k1r5/ppQ3pp/8/8/1b6/8/PPP2P1P/1K1R4 b - - 0 26,c8c7 d1d8 c7c8 d8c8,563,99,82,199,backRankMate endgame mate mateIn2 short,https://lichess.org/fMerZtSd/black#52,
0G8Re,5r1k/p5p1/7p/2qBr3/Q1P3b1/3p4/PP3PPP/R3R1K1 w - - 0 25,e1e5 c5f2 g1h1 f2f1 a1f1 f8f1,1039,76,73,99,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/OR0LIzGb#49,
0G8hI,2r2rk1/1ppb2pp/p3Pq2/5p2/2n2Q2/P4N1P/1PP2PP1/2KR3R w - - 0 17,e6d7 f6b2,1087,221,82,9,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/UfsnmxqL#33,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
0G8iB,2kr4/pp1n1Rp1/2p3p1/8/4n3/2B1q1P1/PPP1B1Pr/3RQ2K w - - 0 19,h1h2 d8h8 e2h5 h8h5,1350,75,95,6790,mate mateIn2 middlegame short,https://lichess.org/HR5gIGQj#37,
0G8to,r1bq1rk1/5ppp/p2p4/1ppPnNbQ/4B3/4B2P/PPP2PP1/R3K2R b KQ - 4 14,g5e3 f5e7 g8h8 h5h7,1591,75,85,215,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uYWciddw/black#28,Philidor_Defense Philidor_Defense_Other_variations
0G8zo,1B4k1/1p3p2/4q1p1/2b1P2p/8/2r4P/P4QP1/3R1R1K w - - 2 32,f2f6 c3h3 g2h3 e6h3,1182,75,98,381,mate mateIn2 middlegame sacrifice short,https://lichess.org/owPurZsd#63,
0G99E,2r2rk1/4qp1p/pn2pbpQ/1b2B1N1/2pP4/2P4P/1PB2PP1/R2R2K1 b - - 9 24,f6g5 h6g7,716,100,88,243,mate mateIn1 middlegame oneMove,https://lichess.org/gKw62Wrc/black#48,
0G9AQ,r1b1kb1r/pp2pppp/2n5/2qp4/4nB2/2P2N2/PP1NPPPP/R2QKB1R w KQkq - 0 8,d2b3 c5f2,884,86,95,222,attackingF2F7 master mate mateIn1 oneMove opening,https://lichess.org/D7QJvRR6#15,Queens_Pawn_Game Queens_Pawn_Game_Torre_Attack
0G9Dw,4rrk1/1p3qp1/2p5/7p/1Q1Pp3/2P1R3/PP3PPP/R5K1 w - - 1 27,a1e1 f7f2 g1h1 f2f1 e1f1 f8f1,944,91,89,1015,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/4Cqf6DxE#53,
0G9KI,r1b2rk1/pp2bpp1/2p4p/4P3/4Q1n1/2NB1N2/PqP3PP/R4R1K b - - 1 17,b2c3 e4h7,560,91,79,63,mate mateIn1 middlegame oneMove,https://lichess.org/pUDdyQn9/black#34,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
0G9N1,5k2/2r1r2p/3p1Qp1/pb1P3q/P7/1P3P2/6PP/4R2K b - - 0 32,e7f7 f6h8,1492,84,87,2185,endgame master mate mateIn1 oneMove,https://lichess.org/4XCeVp5r/black#64,
0G9QO,5rk1/2p2r2/p1npp2p/1pb3pN/4P3/P2P4/1PPBQ1PP/R4q1K w - - 0 18,a1f1 f7f1 e2f1 f8f1,602,84,64,151,backRankMate mate mateIn2 middlegame short,https://lichess.org/J67swJir#35,Bishops_Opening Bishops_Opening_Vienna_Hybrid
0G9Uz,3kr3/6p1/1np2p2/5P1p/1PP1pK1P/6P1/1B2R1P1/8 w - - 1 30,c4c5 b6d5,835,77,98,494,endgame mate mateIn1 oneMove,https://lichess.org/cxvG1fV3#59,
0GAFc,5r1k/pQp1R1bp/3P2pq/8/1PB3P1/5Nn1/P5P1/6K1 w - - 1 28,d6d7 g7d4 f3d4 h6h1,2171,76,88,99,mate mateIn2 middlegame sacrifice short,https://lichess.org/cZOSvduV#55,
0GAJv,1r5r/p1pk1ppp/3b4/8/7q/2P5/PPP1QPPP/R1B2RK1 w - - 1 15,f1d1 h4h2 g1f1 h2h1,731,99,89,66,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/lABq9nD1#29,Russian_Game Russian_Game_Damiano_Variation
0GAKS,3r2r1/p1q2pRk/b4P1p/2p5/2pP3Q/2b5/P1PB2PP/3R2K1 b - - 0 25,g8g7 h4h6 h7g8 h6g7,1453,75,93,2130,mate mateIn2 middlegame short,https://lichess.org/5fNp8Pbg/black#50,
0GAbv,2r1rk2/1p3Q1p/2bR4/p3P2p/8/P5RP/1q3PP1/6K1 b - - 0 30,f8f7 d6f6 f7e7 g3g7 e7d8 f6d6 c6d7 d6d7,1500,75,93,428,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/65pGj8hO/black#60,
0GAjm,1k3r2/ppp5/2p5/2b5/3P2p1/2PKR1P1/P4q2/4R3 b - - 9 34,c5b6 e3e8 f8e8 e1e8,400,97,80,551,backRankMate endgame mate mateIn2 short,https://lichess.org/wUyGkMcf/black#68,
0GAkN,1r6/6pp/1p4r1/p1b3k1/5R2/P5P1/1P2R1KP/8 b - - 8 44,b8d8 e2e5 g5h6 f4h4,925,80,97,2089,endgame mate mateIn2 short,https://lichess.org/MeqtPDdW/black#88,
0GB6m,6k1/pRp2pp1/4b2p/2p5/2p1B3/P6P/2P2PPK/3r4 b - - 1 26,e6d5 b7b8,824,79,91,194,endgame master mate mateIn1 oneMove,https://lichess.org/gsBw3VoN/black#52,
0GBBE,r4b2/p4P1k/bp2RN1p/2p5/3r2R1/8/PP4PP/6K1 b - - 1 29,h7h8 g4g8,1035,182,69,32,arabianMate mate mateIn1 middlegame oneMove,https://lichess.org/prJPm123/black#58,
0GBQ8,r2qk2r/2pnppb1/pNbp2pp/8/2B1P3/5Q2/PPP2PPP/R1B1K2R b KQkq - 0 12,c7b6 f3f7,548,102,95,789,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/5lGJVCDJ/black#24,St_George_Defense St_George_Defense_Other_variations
0GC0V,8/4k3/4p1R1/4p2p/4B2P/3P2PK/r7/6b1 w - - 1 55,g6h6 a2h2,465,93,81,311,endgame mate mateIn1 oneMove,https://lichess.org/dYlcusXJ#109,
0GCGQ,8/3R1ppk/7p/p1r5/8/1B6/P4PPP/6K1 w - - 0 30,d7f7 c5c1 b3d1 c1d1,544,101,80,740,backRankMate endgame mate mateIn2 short,https://lichess.org/nSHE3PEV#59,
0GCMY,5rk1/5p1p/p2p2p1/1p1P2P1/4b1N1/P1r1P2P/2q5/3R1QK1 b - - 2 29,c3a3 g4h6 g8g7 f1f6,1714,74,85,655,mate mateIn2 middlegame short,https://lichess.org/sU2N38kx/black#58,
0GCqK,r4rk1/1bp3p1/p1n4p/1pN1ppq1/5n2/2PPQ2P/PPB2PPN/3R1RK1 w - - 2 21,c5b7 g5g2,972,82,93,505,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ZNiSoGoB#41,
0GCyk,3rr1k1/1b3pb1/2pp2p1/6q1/N3Pn2/1P1B1P2/P4BPP/2RQR1K1 w - - 1 28,f2e3 g5g2,1056,117,76,38,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/ebXkqteg#55,
0GDFx,3r2k1/R1p2pp1/1p2p2p/1P6/2P2n2/7P/N1Q3PK/4q3 b - - 3 30,d8d2 a7a8 d2d8 a8d8,889,90,93,429,endgame mate mateIn2 short,https://lichess.org/jpdviCNk/black#60,
0GDJS,3r2k1/p4pp1/1b5p/8/4Q3/P1N5/1P1q1PPP/5RK1 w - - 3 23,c3a4 d2f2 f1f2 d8d1 e4e1 d1e1,1603,75,95,15183,clearance endgame long mate mateIn3 pin sacrifice,https://lichess.org/WXhoAs3K#45,
0GDLN,8/8/7K/p4k1p/4p3/1P2P3/P3R3/6r1 w - - 0 41,h6h5 g1h1 e2h2 h1h2,984,80,91,889,endgame mate mateIn2 rookEndgame short,https://lichess.org/ahEIO0rn#81,
0GDSf,8/5R2/3R2pp/2p2P1k/3b3r/5K2/8/8 b - - 0 43,g6f5 f7f5,791,84,76,64,endgame master mate mateIn1 oneMove,https://lichess.org/NBozyZaL/black#86,
0GDl8,3q1rk1/2p4p/2p1P3/p5p1/3B2Qb/2NP4/P1r4P/6RK b - - 3 26,h4f2 g4g5 d8g5 g1g5,983,88,100,37,mate mateIn2 middlegame short,https://lichess.org/Cr14ovAf/black#52,
